Age,Income,Employment_Years,Married,Dependents,Loan_Amount,Loan_Term,Credit_Score,Existing_Loans,Debt_to_Income,Payment_History,Purpose_Business,Purpose_Debt_Consolidation,Purpose_Education,Purpose_Home,Purpose_Personal,Loan_Approval
39,27509.0582534396,12.720210740745422,0,4,173491.7993254923,5,644.124260355291,3,0.06460509926565725,1,True,False,False,False,False,1
47,73064.04802188318,10.740355790246305,1,3,194863.09522429254,20,784.6071629914636,3,0.2556850292253482,1,False,True,False,False,False,1
31,18497.218502155985,6.257584002885653,1,1,105626.44511131864,20,595.0440733641391,1,0.4980634534465842,1,False,True,False,False,False,0
22,90694.99969629213,8.532381522524137,1,1,157821.4741674149,7,765.5485324714105,1,0.5351392989191104,1,True,False,False,False,False,1
68,56987.295080852586,6.284029758677892,0,2,193996.86619626163,10,797.2867641808303,0,0.09159863692722711,1,False,False,False,False,True,1
47,13318.16120911813,14.325071170358488,0,4,195518.5282715286,20,595.3855999242326,2,0.5618542079420422,1,False,False,True,False,False,1
19,63571.275324801994,12.99642320117254,0,1,140916.0451408015,20,653.3951979990285,0,0.19321094143287088,1,False,False,False,True,False,1
21,41902.295271143164,6.6883820185043605,0,4,64551.62459493372,3,850.0,0,0.29753622835434756,1,False,False,False,False,True,1
67,57928.48318660211,15.728368627933307,1,2,153059.86636678592,20,735.9518881533238,1,0.2840033116182066,0,False,True,False,False,False,1
35,64495.77698844766,4.494106740381785,1,2,129600.0020768898,10,847.3603110162876,2,0.3424150452572998,1,False,False,True,False,False,1
27,50541.202935005844,15.780522187635416,0,2,203530.141474602,15,850.0,0,0.09432998839706552,1,False,False,False,False,True,1
46,6766.823720769433,4.891689974762415,0,4,112425.65477021871,30,696.860966417263,2,0.5087580468967663,1,False,False,False,True,False,1
39,48357.61899702909,3.1413318961413887,0,2,72951.49327117707,20,541.2443252321725,3,0.19838557818699315,1,False,False,False,True,False,1
56,45601.3797144068,0.0,1,3,163215.95292289671,30,625.0870367097995,2,0.46372773848875243,1,False,False,True,False,False,1
39,60546.643554555565,13.959779838214864,0,4,78050.94260857726,15,850.0,1,0.10699583962627549,1,True,False,False,False,False,1
23,57566.57953343293,0.38642745104747256,0,0,46171.63918397324,15,723.8824325937042,3,0.10406732986662243,0,False,False,True,False,False,1
62,66918.0743147079,5.246574367420802,0,1,114929.28499370794,20,729.2607241505603,3,0.13577981918824517,0,False,False,False,False,True,1
64,16772.520564198734,1.3161206086237627,1,3,153614.41329448723,3,604.2849399299665,0,0.42899190419300814,1,True,False,False,False,False,0
21,68516.35341030353,12.492747501706084,1,3,53672.294376811944,30,800.8369433834612,0,0.10451446889271959,1,False,False,True,False,False,1
41,54302.80046123345,3.613900070565534,0,3,71162.72952373546,7,749.1351894163547,1,0.43584347774199605,1,False,True,False,False,False,1
54,72783.16610405888,5.1385631370284885,1,3,279811.1394783557,30,725.7995796791646,0,0.47456785736127893,1,False,False,False,False,True,1
67,34297.589804451745,0.0,1,2,120971.02303247043,15,754.442637248549,0,0.07849149244634462,1,False,True,False,False,False,1
62,48178.68017554884,1.6129102593380757,1,4,132260.96134456978,15,639.1327197847593,2,0.5101545942076728,1,False,False,False,False,True,1
43,44000.204580563775,10.23006255364269,0,0,120842.34371778136,7,781.0606776095802,1,0.3578968346764798,1,False,False,False,True,False,1
51,96389.52046223384,15.360689140825595,0,2,79046.99863113351,15,710.1211611899997,4,0.30870115178674346,1,False,True,False,False,False,1
19,61330.30492758849,15.28611537532978,1,3,69100.44217270859,20,624.5026864162792,3,0.0,1,False,True,False,False,False,1
56,64741.52192658552,0.0,0,0,136606.32978643308,3,732.3095421317893,1,0.3836814966395818,1,False,True,False,False,False,1
38,41064.23063118026,2.873622846651495,1,4,128222.111698805,10,695.5480552069422,3,0.32704600805401207,1,True,False,False,False,False,0
47,44545.67094131839,7.052131522586721,0,1,192905.82157537073,5,774.6764738760237,1,0.1679358544615096,0,True,False,False,False,False,1
28,69531.10666195182,1.5332724183258453,0,4,135766.6275324014,30,716.4921437925071,2,0.18344419712946067,1,True,False,False,False,False,1
39,78440.64825326257,4.821841920692011,1,0,136274.78402820718,30,773.201427224019,2,0.41729355656201117,1,True,False,False,False,False,1
22,68885.79810234373,4.364075586735655,1,4,198224.48660500004,7,826.125058139955,4,0.2108481437985777,1,False,False,True,False,False,1
43,73570.70878176691,12.28565165876359,0,2,185700.81000492192,30,690.0287282604196,2,0.45406270458353487,1,False,False,True,False,False,1
43,103668.47343770866,0.0,0,2,135185.35467815888,15,803.6228126853066,0,0.14385359860586916,1,True,False,False,False,False,1
39,41623.175409316056,14.686969974568411,1,2,143690.2812638073,5,646.3213528844725,1,0.3970379888033238,1,False,True,False,False,False,1
43,25708.883901152913,0.9486773591300164,1,2,75696.48589589293,20,596.6784401977483,1,0.45146825175719024,1,False,False,True,False,False,0
46,91636.13799729134,5.786662696783814,0,3,180291.6071055464,30,527.7256675345728,0,0.5347920687145398,1,False,False,False,True,False,1
59,53395.72475211664,11.379353011151405,1,4,131256.11363703536,15,577.1541221448967,2,0.27108306030980517,1,False,False,False,False,True,1
28,61848.319675762556,2.8399717183381323,0,2,168241.61799391694,30,691.5956588072534,3,0.43140365070286524,1,True,False,False,False,False,0
27,90598.2954617126,0.08537918641273556,0,1,128481.18180467433,3,850.0,3,0.3738936739049293,0,False,False,False,False,True,1
40,58260.54477696935,11.817190906947383,0,2,148893.92114873682,30,850.0,0,0.22993822922654122,1,False,False,False,False,True,1
56,59997.02128602266,9.530655945024979,1,0,92420.3142923541,7,716.9239563426391,2,0.3918188028223276,1,False,False,True,False,False,1
41,28761.102431512994,12.01530244329389,0,0,269967.7591552942,15,641.7356881477825,2,0.4058986561264057,0,False,False,True,False,False,1
44,82368.08786617844,16.43046577169497,0,3,228143.44531331086,20,592.8265273632992,1,0.38590479631453345,0,False,True,False,False,False,1
60,55629.4909009031,10.422565653863861,1,1,140756.85458616496,7,685.3536598002283,3,0.1918422604392484,1,False,False,True,False,False,1
58,69470.84081723695,13.810955263262914,0,3,113347.35223259071,5,724.4208594887085,0,0.33867511941381945,1,False,False,False,True,False,1
67,81716.88178347943,15.373155637575609,1,4,50394.3725433966,15,696.2861555055615,0,0.32772107945785006,1,False,True,False,False,False,1
55,95986.1428788284,9.874240391664102,1,2,187642.07923954664,7,733.8487802104273,0,0.11684302032783958,1,False,False,False,False,True,1
57,91874.43455052045,0.0,1,4,248125.37752907458,20,722.8711325274421,1,0.3927594983824953,1,True,False,False,False,False,0
37,87601.76523205124,12.807500471519841,0,4,137251.5610341802,5,775.2525663160844,2,0.3950255933456367,1,False,True,False,False,False,1
56,48861.20241220183,11.018627877287663,1,4,104647.36086771882,10,577.1512682147622,1,0.40560231040001615,1,True,False,False,False,False,0
47,83099.2614646101,7.5663887542924995,0,2,103996.827864511,7,428.94333784207294,0,0.2061470364375913,0,False,False,False,False,True,1
28,60850.23137152694,6.232754856250653,0,1,239548.6704884133,7,701.1722149085865,1,0.3556376338879099,1,False,True,False,False,False,1
43,41981.65032061424,7.571235261897665,1,4,75396.20444730601,15,640.1519773575881,3,0.4553239963045904,0,False,False,True,False,False,0
18,72529.2816122167,13.483065917310263,1,4,187755.91591499344,7,709.665391668744,1,0.39698485647288206,1,False,False,False,False,True,1
29,47126.2867343214,5.9122696687270615,1,0,99681.42167364217,10,709.36710323402,1,0.5905032648656334,1,False,True,False,False,False,1
65,66666.81909458301,8.208754866839243,0,3,112357.94137517475,20,772.6336074239374,3,0.23862541730028103,1,False,True,False,False,False,1
27,63237.51127520248,7.855751399328659,1,3,283793.89549556136,10,746.0027501103602,1,0.16692426086523474,1,False,False,False,True,False,1
67,76281.87610296722,7.148577340870995,0,2,91043.9100893994,3,630.0945374512669,0,0.45240455904067667,1,False,False,False,False,True,1
66,34903.756824227865,0.8519266304026933,0,3,66898.77045144247,15,565.416870413586,0,0.1966099180498294,1,False,False,True,False,False,0
20,55557.650572164996,8.434798510185846,0,2,218401.77532412292,30,699.8978097797306,2,0.0030634392841316083,1,False,False,False,True,False,1
66,60099.373912929565,10.936966932087772,1,4,1000.0,30,594.8703627803247,1,0.46590016069533824,0,False,True,False,False,False,0
66,30461.920958384322,9.42870080638296,1,3,105646.93324560465,7,850.0,0,0.14539460237150484,0,False,True,False,False,False,1
25,67404.62011827534,3.9425923150774755,1,4,20921.465577775278,10,495.958913485164,4,0.31914488947242287,0,False,False,False,True,False,1
67,100102.28133693099,11.396304404443573,0,4,146960.82123548014,20,689.2515282344373,1,0.30914632548398585,1,False,False,True,False,False,0
56,64825.20475830117,4.180262988778239,0,4,64862.99027356312,15,679.1633987083314,1,0.2096891838243653,1,True,False,False,False,False,1
32,89661.5259332581,13.029294922329287,0,0,162347.88985873037,30,529.1007988742086,0,0.3392821895571531,1,False,True,False,False,False,1
30,13514.6668513435,8.42364969250069,1,0,2852.486199126317,10,766.4193270273593,0,0.523691529540973,1,False,True,False,False,False,1
43,57901.818628183115,7.352094444540089,0,3,56667.29641884785,10,746.4169534394152,0,0.4236042426646239,1,False,False,True,False,False,1
54,28549.382619280364,7.887010834775488,1,2,82823.36162281707,3,682.249147451081,2,0.4028263691094569,0,False,False,False,False,True,1
58,94016.90090269264,8.847140419544743,0,0,154593.95327552903,3,606.3739627561573,2,0.2826239074603578,0,False,True,False,False,False,1
23,97638.6297976457,12.530910786741497,0,0,1000.0,15,722.3371194719891,0,0.206080055347405,1,False,False,False,False,True,1
47,80097.98327201801,0.45992813683585787,1,0,227382.14283747185,10,784.6627361201018,1,0.5098165987574763,1,False,False,False,False,True,1
21,14490.048798204109,16.080508702450075,1,2,126062.66375863735,20,755.6015714258045,3,0.4383580847866598,1,False,False,False,True,False,0
56,53246.000190433406,3.6972671372568566,0,4,82011.91643004221,20,643.343069590991,0,0.19697808994787758,1,False,False,False,True,False,1
39,104042.22326980482,6.712956964075195,1,3,256694.63983424826,7,621.1156751399488,4,0.13990221254184107,1,False,False,True,False,False,1
38,112289.4092444637,11.430709621208832,0,1,1000.0,5,736.7128319053363,1,0.28741712141461606,1,False,False,True,False,False,1
65,69134.27305538284,5.713214655178547,1,4,134016.46844304082,30,724.1556794205381,0,0.29584866099915463,0,False,True,False,False,False,1
41,96760.80757531345,6.673701084401145,0,2,128227.2548448607,7,731.2299364203607,1,0.4117193161696917,0,False,True,False,False,False,1
61,21986.467065752535,9.591327687801025,1,2,344204.22880417865,15,603.5305692709619,4,0.23701661875209823,1,True,False,False,False,False,1
37,112808.74273714385,5.245048045781077,0,2,155129.53954774968,30,784.155028152348,1,0.16113251462003217,1,True,False,False,False,False,1
33,84891.47528571756,12.011837164479406,0,1,275526.80229910044,20,639.8212491139385,0,0.3118147894620729,1,False,False,False,True,False,1
69,49640.683457370396,2.3229077239856704,1,0,238943.11915723968,3,617.0869816469622,1,0.2291780499041328,1,False,False,False,True,False,0
39,63841.850514104706,2.8376751201594868,1,1,174355.74902633214,30,845.5142935293444,1,0.1957074466732957,1,False,False,False,True,False,1
37,34526.5832401838,1.5349479212187322,1,2,161458.67753251767,10,525.1061843445653,2,0.0,1,False,True,False,False,False,1
56,52323.5420272822,7.311294504712109,0,0,185407.2518291322,10,703.662503215139,1,0.535234759910597,0,False,True,False,False,False,1
68,37403.611451191595,8.897241958682873,1,0,40488.73034502007,3,620.6897084052503,2,0.3048102763798052,1,False,False,False,True,False,0
29,60228.51689556582,7.980688606040693,1,0,233885.2058582508,10,781.684489659858,4,0.2817430531477149,1,False,False,True,False,False,1
41,80147.25571369566,8.187616307965966,0,2,180908.57255479513,15,664.1450500361589,0,0.11876823151510985,0,False,True,False,False,False,1
57,75210.19384498065,13.178662334864708,0,3,159332.8198430208,5,629.0649961698336,0,0.18541736150726557,0,True,False,False,False,False,1
51,67341.21934657676,2.08229314594538,1,1,197844.89700414668,7,694.6403901047097,1,0.2200474658679257,0,False,False,False,True,False,1
21,24340.526942964803,14.04134545794027,1,1,113144.21874828282,15,624.0086006107387,1,0.3543350120222803,1,False,False,False,True,False,0
28,57519.99117671108,3.8068626066839446,0,2,53668.87297836818,15,544.3239133882774,2,0.17500640542998291,1,False,False,False,True,False,1
45,72105.51935867105,0.0,1,1,81604.50398912517,20,589.8090155025519,1,0.48115020073902925,1,False,True,False,False,False,1
60,66588.66851445421,5.470485298038177,0,4,95737.11682034943,15,664.9634155584195,3,0.27959995137144866,1,False,False,False,True,False,1
57,53007.11776699068,11.247012579112313,1,4,156285.17697085053,7,654.3849192819979,0,0.4203094066997233,1,False,False,False,False,True,0
62,10517.542424079249,13.055315439464508,1,3,154555.20941859783,5,610.091906434228,0,0.4808683205974499,1,True,False,False,False,False,0
39,67210.27871790154,14.730598759491484,0,2,172287.53604186806,30,665.1367479237693,1,0.3505570161955047,1,False,False,True,False,False,1
52,60561.26030694153,13.01135517837805,1,0,211418.1229760463,3,654.6345943230693,1,0.3446622456704692,1,True,False,False,False,False,0
42,31847.1506055315,9.072642847486257,1,0,47620.91676971872,5,762.2302677407873,2,0.1936945061006629,0,False,True,False,False,False,1
18,63216.32369885542,11.171419665911191,0,3,1000.0,20,830.3563634364434,0,0.44190667055467087,1,False,False,False,True,False,1
27,128073.71719310757,12.816271882945191,0,0,243202.23594550265,5,676.4698322734458,1,0.2115519314594416,0,False,False,True,False,False,0
66,83756.42984671357,4.237389427090773,0,4,36075.36275570981,30,621.3306341068303,1,0.4709934443677132,1,True,False,False,False,False,0
61,89758.40851523422,4.9411317301724,0,3,139695.85504374182,20,664.4967589110868,1,0.10922353750327721,1,False,False,False,False,True,1
49,50902.01516275908,11.117039869975137,0,0,195078.97013055775,20,684.9138973214658,1,0.17434046486813576,1,True,False,False,False,False,1
18,69498.73894181999,7.823520414056598,0,3,111949.1103011973,30,554.890863921506,1,0.3759520890856773,1,False,False,True,False,False,1
69,67827.79421434729,11.462321706821637,1,2,15977.432583677088,10,598.6735691408728,2,0.5432178762228053,1,False,False,True,False,False,0
63,95255.3451203602,4.106630743514767,1,1,125391.80337298193,15,560.1038565683185,2,0.3520536115912022,1,False,False,True,False,False,1
48,34270.82723135167,11.90733707123725,1,4,52509.419447366075,10,790.4920149659133,1,0.15730984676810789,0,False,True,False,False,False,1
18,78513.63414686092,3.3300402018152173,0,3,177291.85216125404,10,624.4157541958746,1,0.0,1,False,False,False,False,True,0
56,65522.44140203469,7.2007106708213096,1,3,206627.0845139736,10,665.6096938955691,3,0.19127179746598721,1,False,False,True,False,False,1
52,77458.02039390506,16.385295876485564,0,4,229578.13943876853,5,692.7701000437107,1,0.25527400591522525,1,False,False,False,False,True,1
54,37076.81136675176,18.00053845942667,1,4,218496.04635302132,20,515.8160425425721,3,0.18591677612809773,1,True,False,False,False,False,0
66,58606.65150265966,7.187201912624651,1,4,140039.52734424788,20,795.364895982703,1,0.0,1,False,False,False,True,False,1
41,65112.90007028065,15.143212720072775,0,2,238404.30649392164,30,649.1855479513572,2,0.35333358093840805,1,False,False,False,True,False,1
55,65290.00951471267,9.730261550435165,0,1,285471.1722286949,10,806.3800350878719,0,0.2348013997771679,1,True,False,False,False,False,1
45,60571.43774612809,2.2634675812549414,1,3,4610.487229518476,5,741.1965044543135,0,0.4165764608648509,1,True,False,False,False,False,1
34,10749.988614528149,21.02079176622808,0,4,232430.47969154746,7,742.7697457633591,1,0.3511224591499767,1,False,False,True,False,False,1
59,49255.60184617448,10.833124746205353,1,4,82741.8566619636,10,720.7263728622506,0,0.2531947616171838,0,False,False,False,False,True,1
52,51785.01404771109,8.276280491433383,0,1,161410.0289148087,7,695.4956465666891,1,0.3249226529953437,1,True,False,False,False,False,1
54,57690.03903491629,4.796838849320189,1,3,189364.87437938465,20,703.0995769655907,0,0.5040627581702387,1,False,False,True,False,False,1
35,81007.97818962121,15.273027695344316,1,1,181759.37488727923,15,741.6148180519291,0,0.4012013894820207,1,False,False,False,False,True,1
53,65011.287608507926,13.530858758961653,0,0,62217.31818768736,15,647.4295194698017,1,0.39920355276918307,1,False,False,True,False,False,1
34,92162.57797679827,2.057012987661828,0,4,191597.4150480511,5,798.9274045234216,1,0.14316999249456655,1,False,True,False,False,False,1
65,51259.625249111254,9.746127812722333,1,3,228435.21867746365,5,669.0650827998415,2,0.2683024600384254,1,False,False,False,False,True,1
42,40379.25241418417,9.409775990927496,0,2,125961.1707250523,30,562.1781296480028,1,0.09873541281723705,1,False,True,False,False,False,1
55,87043.04235987735,5.468332187343871,1,3,246453.75778975693,5,573.8791744386325,2,0.41343012159916304,1,False,False,True,False,False,0
21,72404.12263994841,5.435326991107486,0,3,175810.0278621049,5,761.870262190713,0,0.14595286607327837,0,False,False,True,False,False,1
32,50453.01639010775,4.57490778532468,1,1,136277.47195751243,7,850.0,3,0.211883579744868,1,False,False,False,False,True,1
46,42433.55637208372,15.786950788248332,1,0,239144.9385400826,5,617.9098473143906,1,0.19136721508557203,1,False,False,True,False,False,1
44,76648.72094585164,0.0,1,1,240330.5967097985,3,715.0634340318443,1,0.497437096018602,1,False,False,False,True,False,0
40,88595.91816050977,13.802009146336708,0,0,200587.87748661163,15,668.3838423359597,1,0.40073618467705335,1,False,True,False,False,False,1
39,71813.93498459556,0.6096545470372963,1,1,234875.89027509134,10,639.3154228706514,3,0.3000184582306401,1,False,False,False,True,False,1
65,25413.43720429085,4.772240676525107,1,0,106798.11221424991,5,659.2207622989407,1,0.5315743245782079,1,True,False,False,False,False,1
33,77879.06001901711,9.561936217058223,0,2,1000.0,10,542.4423250820012,0,0.23311826771908292,1,False,False,False,True,False,1
57,28856.438744158244,0.0,1,3,166727.85186198563,5,787.6495450152051,1,0.5937982191107128,1,False,False,False,False,True,1
49,76946.34937102575,1.2517498501707829,0,4,153662.33436063072,15,772.9921196904911,1,0.3023823961780698,1,False,True,False,False,False,1
18,57080.90005546059,12.224643208827924,1,1,12141.932620587002,5,659.3604306293684,1,0.1645031598975717,1,False,False,True,False,False,1
24,51591.54115913718,12.01078395581406,0,2,191679.84893272517,30,550.6642811118224,1,0.31788199766353525,0,False,False,False,True,False,1
34,57873.1706293717,1.4066638598567067,1,0,146263.62518204981,7,749.657388718263,2,0.1922539414069824,1,False,False,False,False,True,1
28,56550.92253142103,10.165870929924022,0,3,33750.06161279943,7,663.5998765452105,2,0.2023432401130447,0,True,False,False,False,False,1
49,70782.4953265929,6.287051929313515,1,2,122886.60206621481,30,587.1101871144024,2,0.21226963409875899,1,False,False,False,False,True,1
48,43555.31526761057,6.07238147778194,1,2,124072.2070779693,20,740.1381390780379,0,0.49138477411435677,1,False,False,False,True,False,1
36,94260.24234959667,11.067359683458895,1,0,209336.52377731694,10,767.6248177234615,3,0.0,1,False,True,False,False,False,1
41,70073.61433759009,23.51692202882435,1,2,17191.918305670813,30,701.3209145064767,0,0.0,1,False,False,True,False,False,1
53,20591.207277514106,3.5224773984569735,1,0,260530.3183557127,7,718.2848654975938,1,0.3338184566057187,1,True,False,False,False,False,1
34,53292.54557354862,2.6522004706133906,0,4,103206.43486163153,20,516.1233967587225,1,0.3599049964635293,1,True,False,False,False,False,1
60,46560.5764749814,9.635053649878063,0,1,253681.3972505365,10,661.3425123670953,1,0.23898384736894168,1,False,False,True,False,False,1
69,114426.31618720939,2.1166742130725655,1,0,133415.38290644085,20,850.0,1,0.40739893463761423,1,False,False,False,True,False,1
67,109320.26886795225,5.177732830679422,1,0,93752.28540205077,30,721.2169538864119,2,0.1802320193031294,1,False,False,True,False,False,1
62,39007.70849096881,6.3222205342434865,0,1,173829.50259071976,30,694.598125703151,0,0.21008680204897606,0,False,True,False,False,False,1
56,29785.23689394145,1.2662824074073047,0,1,188127.65075414634,3,850.0,1,0.2833828422396941,1,True,False,False,False,False,1
41,56611.84327552823,17.261454770354426,1,3,98723.2136156811,30,594.3320875092813,0,0.28545332890992325,1,False,False,False,False,True,1
35,43122.81052598773,8.672578357973078,1,4,51795.45409250421,15,704.3144019640462,4,0.12308201883924846,1,False,False,True,False,False,1
40,45523.866595796266,12.054308580166122,1,2,52274.855863889665,30,546.4042701557934,1,0.0,1,False,False,False,False,True,1
21,53067.09858585049,9.4759653085421,1,0,279197.0745528412,3,782.8058224105625,2,0.4363367586249991,1,True,False,False,False,False,1
21,61376.06393202609,14.875272455823545,1,4,235489.24532712772,30,753.5210285143669,0,0.40750110837118086,1,True,False,False,False,False,1
37,83298.36355790774,7.712242648809202,1,2,26170.995370356337,15,672.9583106537926,1,0.525239234774867,1,False,False,False,False,True,1
47,78676.82109616381,4.722969801976962,0,3,130163.9738423533,20,546.7628998557907,0,0.13381018095665528,1,False,False,True,False,False,1
62,59952.35917528107,10.024328464818048,0,2,140597.47605018684,3,850.0,2,0.4102259145311259,1,False,True,False,False,False,1
23,60817.6939067192,5.101212207997753,0,2,182175.5136012291,30,636.6986177686236,2,0.5272846762447536,1,False,True,False,False,False,1
48,66257.38275457606,4.742362601171226,0,2,189781.75979814283,30,682.9113738216046,1,0.45126731369861306,1,False,False,True,False,False,0
51,19624.203196803013,16.150628730049135,0,2,133116.55794861628,20,680.0300918061856,2,0.2735735429382577,1,False,False,False,True,False,1
21,9479.560385351317,4.735644820481971,1,3,151500.09916131935,20,686.4733319825045,1,0.2389079916058032,1,False,True,False,False,False,1
29,70379.41505807679,6.013259840409445,0,4,86454.75418352787,20,613.0779621348153,0,0.4514615844593216,1,False,False,True,False,False,1
60,59708.86127914617,13.994234378083743,1,2,225892.91878123285,15,663.2863003373856,0,0.5285325188731993,0,True,False,False,False,False,1
32,113993.48151652499,11.980899474881172,1,4,11125.727723995777,15,525.3906335432752,1,0.4090912821860432,0,False,False,True,False,False,1
47,44397.88137406265,13.792717256338904,0,0,124185.82111276704,7,716.7958896154881,0,0.2647016950606125,1,True,False,False,False,False,1
65,52829.86476666152,12.931012154307629,0,3,212830.9669166364,10,789.6795983363867,0,0.3708125929562307,1,False,True,False,False,False,1
54,90315.20593551142,2.51900238216239,1,3,32417.07393076687,20,746.0255889317732,1,0.3735650125871816,1,False,True,False,False,False,1
38,47154.0345789307,19.70148249022653,1,4,251565.81939338124,20,798.5431805869287,1,0.5027267576257364,1,True,False,False,False,False,1
35,41668.37266284115,2.1599403807814745,0,3,112838.72391755189,10,775.4235278564284,3,0.16319697317479628,1,True,False,False,False,False,1
54,34473.425044828604,8.24698673457692,1,3,175393.06425612365,30,645.179751085097,0,0.4556043176225095,1,False,True,False,False,False,0
48,35831.67704638875,9.785808680720251,1,0,44274.05290052632,15,835.5828470586605,1,0.2038587826103586,1,False,False,False,False,True,1
40,84587.04738862977,5.4975157507760715,0,1,100487.69350398301,5,840.1132236402733,1,0.2598442884006434,0,True,False,False,False,False,1
54,57347.01211076671,14.356667197925495,0,3,140611.88097788533,7,685.1122451933163,0,0.20778509073442294,0,False,False,False,False,True,1
47,71920.33987561511,6.959036336096311,0,1,201148.5876991985,5,561.768102473327,0,0.5236067484854919,1,True,False,False,False,False,1
22,92084.47912616629,3.635481623367512,0,0,111087.22178837338,15,833.5960556120606,3,0.33128894460882574,1,False,False,False,True,False,1
37,39262.31102794956,12.397335934055683,1,3,305344.15906161466,15,730.7363819510426,0,0.39782532604648035,1,False,True,False,False,False,1
28,37562.710920819765,7.4994029901937616,0,2,137552.36941538064,7,706.4905515592786,1,0.03065772937972877,1,True,False,False,False,False,1
30,75114.80861756262,11.261141000583473,0,1,70536.10614793675,15,645.1784931304541,2,0.34771936409704074,1,True,False,False,False,False,0
49,54658.08077825346,11.196465016327203,1,2,163199.79390955463,10,727.185914779272,2,0.33071781701773073,1,False,False,True,False,False,1
46,83563.6307113368,9.081661089498343,1,0,303573.8927922637,30,741.6591866504168,2,0.3590057536737458,1,True,False,False,False,False,1
61,59694.310369501865,12.142515399100082,1,1,60626.359582596866,15,850.0,3,0.21138430531795444,1,False,False,False,False,True,1
28,98291.06165372592,7.5470648930594315,0,2,301896.31564660836,3,850.0,1,0.21234530124602274,1,False,True,False,False,False,1
45,41240.97428645473,14.73928793631245,1,4,199426.94640158222,20,679.5597392686261,1,0.18472251495303482,1,False,False,False,True,False,0
54,65781.44367960209,0.0,0,1,183410.93810156448,30,642.6119460338981,2,0.47013486700601126,0,True,False,False,False,False,0
27,73855.61759865099,5.65576197969088,0,2,6677.554830584617,5,736.8064937746941,2,0.09757684435796041,1,False,True,False,False,False,1
19,53975.98542860204,17.800037594077963,1,3,105205.09700448706,15,639.8838942827314,1,0.2302255699191869,1,False,False,False,True,False,1
41,107610.83770436852,10.11145815631698,0,1,153591.65870064113,15,770.6709601786038,0,0.20350353000883048,1,False,False,True,False,False,1
33,47821.04943385735,10.875539104948853,0,2,80744.96456061894,15,583.0976310780633,1,0.08942138439237737,1,False,False,False,False,True,1
36,65270.37694897977,7.061041859219308,0,4,138142.94723556066,7,778.9905496929541,1,0.45146158286094457,1,False,False,False,True,False,1
31,100495.61512456622,3.163594448526883,1,3,215113.16096669203,15,692.0355285491285,0,0.3310692048978486,1,False,False,True,False,False,1
29,65694.17503512179,7.055197481667845,1,2,154384.53426255193,3,850.0,0,0.5416160238398079,1,False,False,True,False,False,1
67,58862.453615492836,7.678136919929703,0,3,113066.8962059053,10,758.0091726498003,1,0.5417389945032942,1,False,True,False,False,False,1
40,61069.572553108,6.272922879680834,0,4,217359.28744359442,7,692.5962993735403,1,0.5368305761003835,1,True,False,False,False,False,1
43,34674.26220942906,5.422518444858596,1,4,211311.4335492144,15,408.78399753542357,2,0.0666458953488791,1,False,False,True,False,False,1
53,75664.86999989739,5.675956098969936,1,1,233514.10150937544,20,522.3081175172973,1,0.24452016258219184,1,False,False,True,False,False,1
68,23430.84232222198,6.486235650191169,1,1,202304.06090339512,3,707.3302029353185,2,0.2675136859287801,1,True,False,False,False,False,1
64,38512.49900499558,9.016768792024989,0,2,151323.13565512648,5,539.8407485475033,1,0.43386464700722904,1,False,False,False,True,False,1
28,44601.09516216453,6.235830470743212,0,4,138274.11198756105,5,665.2935946813056,1,0.41057842880606366,1,False,False,False,False,True,0
40,25871.48307857995,4.460135264967989,0,0,106032.92292892505,5,850.0,1,0.06065782064529762,1,True,False,False,False,False,1
47,85366.13466098529,0.0,1,4,232772.018283359,20,562.195267724615,1,0.35402329569266466,1,False,True,False,False,False,0
29,83405.22523949874,9.334887949358295,1,3,106968.33371967179,20,690.041177879207,0,0.3273144333496135,1,True,False,False,False,False,1
62,45260.81540018997,1.3754199028876828,1,0,186112.14904253435,7,663.9892182745625,1,0.2923011759226286,1,False,False,False,True,False,1
43,45932.69938899418,4.037922940835141,0,4,220394.6852381334,3,778.5548669136401,0,0.15984627224482684,1,True,False,False,False,False,1
36,19380.05024742527,5.586583681763252,1,3,254770.75921746157,10,581.4057796831866,1,0.24317410130008002,1,False,False,True,False,False,1
31,30781.47428767184,0.0,1,1,197740.65285567506,30,767.9706796632087,1,0.18348031160975237,1,False,True,False,False,False,1
66,37719.53749733123,9.526243298087856,0,4,75003.97299049633,20,696.755877112067,0,0.16597168125099893,1,False,False,False,False,True,0
67,105521.79525308685,11.940352008014802,1,3,52978.08479382796,5,587.1543709948987,1,0.3695967044739384,1,False,True,False,False,False,1
26,12536.924248385716,10.874211628851995,1,3,4372.946438029117,30,708.6094371795859,0,0.3607220030542525,1,False,False,True,False,False,1
45,30648.146709775632,0.0,1,1,216739.4616488201,20,634.4597477009105,1,0.2892911145662043,1,False,True,False,False,False,1
51,47463.26441603815,0.31605243006842443,0,2,116467.75516007571,30,770.112979816239,1,0.4260548071622459,1,False,False,False,True,False,1
61,50596.6904756466,0.0,0,3,316405.7518148137,3,749.7328430365221,2,0.17107123323895773,1,True,False,False,False,False,1
45,94816.37220710129,5.711405259805909,1,1,264741.2616303863,3,768.9784148135493,3,0.34042456647141306,0,False,False,False,True,False,1
